id,price_doc
32375,5781589.581154536
32376,5923386.027473304
32377,6569697.472061888
32378,6685966.328275929
32379,4661019.781711222
32380,5620936.009700177
32381,4437562.124709396
32382,11135350.861111112
32383,12631216.450088182
32384,5160679.673727133
32385,9357945.317460317
32386,9821931.570071373
32387,3931957.5123897707
32388,5522607.185736332
32389,8832564.852028217
32390,4478152.864814814
32391,7577438.835736329
32392,6360331.105301545
32393,6962733.608578887
32394,5224588.836609884
32395,5135383.526054475
32396,4291310.932186949
32397,7449858.04484127
32398,5289190.365285125
32399,9076830.299529688
32400,5804062.24650687
32401,7863290.239594356
32402,3969950.3676660783
32403,10252067.295634918
32404,5427194.669038062
32405,14269840.08067714
32406,6075366.334171076
32407,6460705.758136539
32408,4393727.974540158
32409,19306692.736037627
32410,5148000.335137163
32411,7225703.816770882
32412,9674325.6844224
32413,11218833.99744268
32414,13581765.49431217
32415,5138261.093298061
32416,11013129.463021753
32417,8487378.797453294
32418,5992941.196327413
32419,6062932.096224648
32420,6849984.424250443
32421,2078866.2404320987
32422,6555884.34691428
32423,5709980.596428572
32424,5570544.896032772
32425,4743147.248743386
32426,10054671.0089619
32427,11381992.701940035
32428,7189806.997916246
32429,8550217.749823632
32430,4429921.578306878
32431,9306739.137714656
32432,11767085.08553792
32433,4087914.2986331573
32434,11645786.963051148
32435,6557911.158855833
32436,9676376.509126984
32437,9985447.69453263
32438,5955353.038527034
32439,5089772.19047619
32440,6532788.712685977
32441,3716962.1589506185
32442,10668001.02292769
32443,5377075.923794827
32444,6687845.735890651
32445,11232628.648765432
32446,7615225.650220458
32447,9681137.353791885
32448,5872547.715364411
32449,12130669.320089785
32450,6754407.692239858
32451,10183415.640211638
32452,6988920.022635306
32453,6475781.846891945
32454,4672751.393351435
32455,7983716.904320987
32456,6255493.984403189
32457,6312786.437314596
32458,6836022.854809672
32459,10081893.653115818
32460,5178037.399999999
32461,13529859.688712522
32462,8605805.191108173
32463,4995236.952937989
32464,11446296.927689591
32465,4608479.156464514
32466,7392843.803086421
32467,5355327.828248012
32468,7932426.383679111
32469,7020234.8145549055
32470,11670799.575102879
32471,18100782.769973546
32472,7197410.983703201
32473,6461180.438330191
32474,3774113.455908289
32475,13287217.34601037
32476,4631250.729637938
32477,3987487.949294532
32478,7736654.177350278
32479,4205090.531078102
32480,10660361.925323341
32481,6223391.215691533
32482,5106953.324118166
32483,9626079.573015872
32484,11362954.86626984
32485,15504291.331088662
32486,7021305.231095091
32487,6087049.700676874
32488,11898535.748271964
32489,10408398.603794146
32490,4995925.7696361365
32491,7488923.344118844
32492,9435068.81494709
32493,5719525.338315697
32494,5708815.117183179
32495,5338761.605632262
32496,5979329.119753086
32497,7102903.615843547
32498,13018820.139421964
32499,11729876.31340388
32500,4682006.335427689
32501,7687204.668959435
32502,5785634.203262786
32503,4832783.658168991
32504,4288334.081819784
32505,6716763.836739685
32506,6398942.302731103
32507,3443720.110097001
32508,7431070.553188021
32509,4921178.570792271
32510,14572843.266372724
32511,5103800.383024691
32512,5564859.509281973
32513,5840689.598231368
32514,6883607.645385069
32515,6908897.137756501
32516,8100211.796681248
32517,10700163.337257495
32518,5283656.635318085
32519,4784838.61404321
32520,2360851.64819224
32521,6788983.122842179
32522,5875025.541053743
32523,7671998.425617284
32524,6454235.519733136
32525,5763397.606328977
32526,8978053.880511463
32527,7850450.282142858
32528,5209069.949656401
32529,5931267.216955856
32530,5762572.502800869
32531,6088685.778383003
32532,12528989.043209877
32533,6175068.482467533
32534,5360646.314091872
32535,5949241.4172779145
32536,11080351.049529688
32537,6518362.336545655
32538,8431272.981188972
32539,5908393.437889476
32540,7806123.8194885375
32541,10840351.719708994
32542,6253871.408949528
32543,6459750.81438406
32544,5129921.256608117
32545,4977272.221613046
32546,10889121.737125222
32547,5767633.318518519
32548,4480155.234876544
32549,3910060.8762345677
32550,6718701.249603175
32551,4726789.883794076
32552,7206699.371252203
32553,7093261.164149328
32554,12977283.062588181
32555,9187636.0372281
32556,8902582.078483244
32557,4019830.107577648
32558,6664311.973721753
32559,6742273.106261022
32560,6230682.0051440215
32561,5885304.922549751
32562,9816796.836860668
32563,6610989.15733092
32564,5455932.399545003
32565,7235969.807640243
32566,5014094.557764663
32567,4320405.563345091
32568,10080662.524537038
32569,6751886.524948937
32570,5218392.831590912
32571,5303692.107493406
32572,5920596.512566137
32573,7281769.522839505
32574,6497550.876670943
32575,6018172.455145764
32576,7557271.484783332
32577,4287470.55383598
32578,6305963.889959447
32579,8561707.90941358
32580,5574152.683353684
32581,4810162.610670193
32582,7656020.2387038935
32583,8362878.101388886
32584,4608172.943887299
32585,5291353.068342776
32586,5943382.505172301
32587,5624471.808303994
32588,6485492.305740075
32589,2905731.369341564
32590,9709455.326366844
32591,7853194.152160495
32592,4479791.668871253
32593,3872288.5069444445
32594,4430416.722521242
32595,6682442.70083137
32596,9931183.446516754
32597,7529472.106102723
32598,10036088.220656967
32599,6334294.6240941165
32600,4989767.433421517
32601,4123201.90026455
32602,6144251.82579365
32603,6854358.011556487
32604,5640924.585752429
32605,5375037.048540966
32606,5281690.50726306
32607,8575497.011199297
32608,8064404.274997521
32609,7015937.61388889
32610,4613118.43761023
32611,6452092.279020084
32612,3821522.9275650997
32613,4896506.652352794
32614,11007102.234126985
32615,4749333.760655496
32616,7789677.6294893585
32617,8750511.701261701
32618,5721022.632132447
32619,4191043.6741116126
32620,7137053.903689872
32621,6138506.274710822
32622,15637941.446208112
32623,9082072.978835978
32624,13328520.570558764
32625,9467419.532627866
32626,8465553.881966488
32627,7413571.778527338
32628,7430269.590755437
32629,12178833.474750148
32630,5863759.287766334
32631,5902291.413435028
32632,6670950.018690895
32633,7138235.210714345
32634,6112650.369151683
32635,6686970.975220459
32636,4950857.712376974
32637,8107954.128777188
32638,6798894.493871253
32639,9968528.097574953
32640,5367667.892581226
32641,5694298.335966056
32642,6161103.769431812
32643,13129202.886616161
32644,6693267.1612522025
32645,5311867.771717033
32646,6488002.403038318
32647,11650716.269973543
32648,7460498.299422801
32649,5522910.014802933
32650,6659963.697751322
32651,2375634.132760141
32652,8211387.17414756
32653,9673696.347566135
32654,5696164.741481467
32655,13312096.402314814
32656,4477584.513278954
32657,5790237.909054322
32658,7731278.806584363
32659,3715213.7785838884
32660,5940869.735097001
32661,6316812.332140725
32662,11549392.54453263
32663,10295886.447442682
32664,9590954.610050494
32665,12365800.056869492
32666,6374106.443165786
32667,6491288.961853362
32668,6511545.83484463
32669,9427279.186596122
32670,6032218.98430704
32671,6242178.290946476
32672,3837828.5761456364
32673,7054873.406966491
32674,5689748.238203968
32675,5167032.003483246
32676,6558887.196737214
32677,4749551.024105439
32678,9247717.172463113
32679,3829504.5222578086
32680,19909732.875661373
32681,8375957.159069328
32682,5050955.199514992
32683,13575469.689814817
32684,5649695.809533771
32685,5983595.811140504
32686,6017997.522504063
32687,5055447.435381784
32688,6232949.3070137715
32689,6567822.386374283
32690,7901184.435493826
32691,8266812.53277298
32692,13634528.22696208
32693,7440929.472738586
32694,7224108.94770723
32695,8193034.855603122
32696,4306372.095546736
32697,9442586.77838064
32698,6244182.1508968
32699,5696287.139559763
32700,7270047.772530865
32701,10604868.857296454
32702,11345407.44792769
32703,8117945.644704836
32704,10641070.003794959
32705,9439137.777042916
32706,5086839.693496472
32707,6387657.2031893
32708,5645344.0834846385
32709,5682777.400352734
32710,9995047.04074074
32711,5978766.430307541
32712,8251977.604276897
32713,6013000.751226758
32714,7676465.899245542
32715,4214969.201036155
32716,4925568.596373375
32717,7911582.724880444
32718,8524119.38377407
32719,6857735.391975308
32720,4830793.243208454
32721,14835275.37075617
32722,6183312.538097832
32723,3520531.2972222227
32724,6825233.969199936
32725,15460788.740299819
32726,3674551.132716049
32727,4435194.523941799
32728,5911060.384920634
32729,5030033.448924118
32730,8957379.331480674
32731,5946584.84519592
32732,5872433.042945325
32733,6988461.989244294
32734,5329796.884538507
32735,6419093.420112984
32736,4329684.77910053
32737,5685166.670601004
32738,7025227.4279135885
32739,44433071.365608454
32740,5486412.303203691
32741,5768744.125859447
32742,12765377.697089948
32743,7508716.8626984125
32744,13989344.34514991
32745,6953027.332451499
32746,10156826.715755438
32747,6606753.100481
32748,4329012.098113818
32749,3953666.716528265
32750,9177340.711658582
32751,6511040.81887946
32752,22016683.882716045
32753,5222659.972986478
32754,6797566.037828733
32755,7255634.004972265
32756,7295507.900710128
32757,12166170.58314738
32758,8294651.42558086
32759,5458932.828116907
32760,3858880.316151638
32761,4660228.57022812
32762,7284312.567512943
32763,5848973.737993912
32764,6180305.442283952
32765,5319491.549206348
32766,7998313.907948531
32767,6022018.823902599
32768,5918568.007411172
32769,6907985.949287464
32770,6512235.44973545
32771,13272602.82951205
32772,20066227.11084656
32773,5615393.482121429
32774,5409203.360614078
32775,6574383.50427063
32776,4994311.169226412
32777,5640836.695958899
32778,5674559.025595092
32779,4330568.300705467
32780,6935741.278710086
32781,6790262.8590685595
32782,6067451.285982073
32783,7776059.392175724
32784,10784249.775621923
32785,7127331.148765433
32786,5512085.663098068
32787,9934625.67638889
32788,5156458.041903191
32789,6129914.1334406
32790,4479163.091944468
32791,5974015.887535618
32792,5414034.247944178
32793,13043784.442680778
32794,2103100.306723986
32795,4900790.202332489
32796,6532063.951393301
32797,6067851.851851851
32798,6794597.841809424
32799,11397533.694677236
32800,4560677.629820693
32801,6033081.232175674
32802,9356968.409979424
32803,4776630.181216893
32804,10900767.430064533
32805,9973628.928100253
32806,5391993.978049056
32807,4790196.855379189
32808,5596433.283260666
32809,9041093.883950617
32810,6402333.377056517
32811,8434494.398589067
32812,5062467.519011635
32813,6493390.051528267
32814,4749208.409104939
32815,4931769.8237198945
32816,4847319.574382716
32817,5875525.917023122
32818,7675991.721560109
32819,3954668.8435185184
32820,5459323.062102954
32821,15160736.506349206
32822,5719339.638481903
32823,8601923.125881836
32824,6546221.484126984
32825,5901751.702183946
32826,11047288.615123454
32827,9592514.613838417
32828,6157268.02687943
32829,5681777.932480954
32830,5970917.757578856
32831,6417975.586029955
32832,3695392.306790124
32833,11554463.242482362
32834,11495285.488734568
32835,6353491.456084657
32836,5915365.428618641
32837,5816099.710024779
32838,3395666.9911816576
32839,29266402.098589063
32840,6428149.723600151
32841,5316362.517894537
32842,6790948.820516627
32843,3716822.0174914417
32844,5873743.618001862
32845,8219865.78606367
32846,11162486.515330084
32847,4267650.557098765
32848,10559975.689902999
32849,4257567.856139067
32850,7409375.102861907
32851,8782985.528365668
32852,4517098.689344502
32853,4239442.811772487
32854,8462524.224997409
32855,9936396.278064374
32856,3735635.236156835
32857,9941913.5154321
32858,3860867.0865961197
32859,7034322.634243958
32860,7159811.823765431
32861,5388555.16195326
32862,6586327.03493601
32863,5999618.848437337
32864,7146630.604561486
32865,8861687.24404762
32866,3873428.1007936504
32867,3889923.7256693933
32868,9809419.441843033
32869,6521080.142530865
32870,5090782.77744153
32871,5091839.846494709
32872,9000069.993372021
32873,5191431.34939546
32874,4759152.925571746
32875,8268265.579944007
32876,7005891.445702755
32877,9139177.518798778
32878,12401499.45458554
32879,4242660.730188125
32880,7325374.691195405
32881,8100024.3112874795
32882,7546381.510427688
32883,4940396.366929771
32884,6404455.667372583
32885,5010709.0047619045
32886,4685452.959689026
32887,5800195.310338212
32888,8931505.11814374
32889,4402992.128561254
32890,5391741.482054673
32891,6585794.884388336
32892,4616600.926324831
32893,9590679.6469325
32894,5888493.069212758
32895,8475641.10568752
32896,6530194.375901044
32897,3579718.277160493
32898,10124696.198104057
32899,6002591.944444443
32900,5872203.775682135
32901,6950441.163433276
32902,7690961.13895672
32903,7208040.20133617
32904,10755349.393073736
32905,5759070.630237658
32906,7017621.352733686
32907,5253717.87441796
32908,7261475.588271604
32909,3566544.6914021163
32910,6441247.375440917
32911,8687024.453042326
32912,6931897.651543211
32913,7483603.500231482
32914,4670604.339132313
32915,7328579.060126398
32916,11478719.885802468
32917,5714308.370140433
32918,9522151.643783068
32919,13591069.147707231
32920,4981735.375995148
32921,4878236.787742505
32922,4915110.398388516
32923,5504589.711454488
32924,3590865.4876102293
32925,4791573.75062178
32926,3337865.654400829
32927,9198330.320494864
32928,8682239.849279836
32929,9134595.4914903
32930,5539112.369791447
32931,5924947.155217708
32932,5954628.781567456
32933,4824899.976631393
32934,4505427.277740661
32935,11406489.770723104
32936,5220496.360756932
32937,4714475.759500592
32938,7573974.972608025
32939,5126242.11388889
32940,5673871.609876543
32941,14616240.358289242
32942,7566173.427799825
32943,5075680.878764866
32944,5362047.77776308
32945,5072866.712301588
32946,7817662.771898884
32947,8582840.487037037
32948,12330662.721060274
32949,6568769.20649513
32950,4928559.515986031
32951,8620538.825308641
32952,7969796.338234295
32953,6352015.4704683805
32954,8479669.951315472
32955,10783459.117915928
32956,5864831.010297334
32957,6612165.659744268
32958,13371112.174955908
32959,12927200.828395056
32960,7057295.292072024
32961,9496602.374853028
32962,5079716.384567901
32963,9644731.07383157
32964,5130180.780592863
32965,9235414.599959584
32966,5913031.395462458
32967,6770579.014074445
32968,6034609.496705115
32969,6757540.057383059
32970,5955070.890029286
32971,5994240.100987632
32972,5438733.461640211
32973,5416329.699086411
32974,7668123.483686068
32975,7980101.596707819
32976,5791041.572704651
32977,5451491.760626102
32978,5434329.342386831
32979,5313778.109200469
32980,4241912.75170488
32981,5758465.102846829
32982,5762036.95921638
32983,6602648.904511537
32984,4550566.945160727
32985,3420347.7467979486
32986,7072048.564858906
32987,8196382.072530865
32988,6098829.143134461
32989,3975949.639473105
32990,7842751.57191358
32991,3995152.358377425
32992,6489264.652714234
32993,5256366.062178761
32994,3888594.6472222228
32995,6437913.434259259
32996,7192816.210056585
32997,12103174.183377424
32998,15608969.49647266
32999,4194594.673897707
33000,5340406.007294713
33001,5322014.015608466
33002,6089254.721331829
33003,4799413.29585538
33004,7183788.031084363
33005,7046344.154320989
33006,11620560.498628257
33007,5748774.617972558
33008,3464996.470679012
33009,6256517.065923415
33010,5633613.9063583305
33011,5245789.176418171
33012,5126139.961463845
33013,4094582.700957993
33014,5265091.783074677
33015,5811102.330864198
33016,5479866.232142858
33017,4888054.058757118
33018,5966573.33587312
33019,6503797.510887456
33020,6041518.591460468
33021,6753588.006988536
33022,6592338.178447848
33023,10354385.783098178
33024,15360003.913888887
33025,3991762.2232844313
33026,5908450.4399522925
33027,4232284.858730159
33028,6375212.812873488
33029,6179338.095453928
33030,8703228.979005637
33031,4938000.162679522
33032,10192580.548104059
33033,9153281.863756614
33034,4612865.409628625
33035,7418397.221357345
33036,5495130.708219499
33037,7356240.654721206
33038,7460462.176592316
33039,9612104.75914903
33040,10051658.270987654
33041,4650178.789726632
33042,9341299.761215122
33043,8015582.13249559
33044,6208372.985081515
33045,13386368.815557413
33046,7594819.321208111
33047,9568184.462544093
33048,8879040.300344717
33049,22483783.80361552
33050,9503728.401087595
33051,6016008.603880071
33052,9901805.714190748
33053,8315685.90449822
33054,4135063.4820840685
33055,10578217.490849702
33056,5788347.610220232
33057,8035032.875973693
33058,5764563.999117285
33059,10158785.333178254
33060,4719970.766868014
33061,4159620.9428240755
33062,7331113.365385675
33063,6932876.630864198
33064,6783327.265263748
33065,6393665.57835149
33066,9168167.383818341
33067,5378047.511463845
33068,7632314.759240091
33069,11895681.07789021
33070,12763410.442592593
33071,10953300.596604936
33072,5944444.226506219
33073,3638920.064241622
33074,14366574.699647268
33075,6351003.335854578
33076,7621513.97786596
33077,7392414.340696647
33078,4987754.79939176
33079,9014920.578700474
33080,6663634.640424752
33081,14749242.632716052
33082,9051185.224448852
33083,6164516.974461548
33084,4673817.895061728
33085,12666044.11441103
33086,10669073.00617284
33087,5104583.973544973
33088,4386180.595789241
33089,9195136.14217379
33090,8719260.658825127
33091,5025482.274293112
33092,5370716.083860273
33093,14001648.734303351
33094,5108326.344879722
33095,3444516.431481481
33096,8073523.879916893
33097,4715165.416722266
33098,5346309.398211549
33099,5593736.346306094
33100,6486902.679852033
33101,5823009.488536157
33102,5397257.859146564
33103,2426969.1089506177
33104,4730724.970987654
33105,10593152.975900205
33106,4252355.767711963
33107,4053537.3772149053
33108,14012603.589951098
33109,3579001.7429193896
33110,5961813.332622791
33111,5220459.99629098
33112,5123099.656481482
33113,7155821.928238632
33114,4932883.681354163
33115,9160274.370370371
33116,5826979.451463412
33117,5689392.517279554
33118,12201642.343669448
33119,11849695.79118166
33120,3454696.3427469134
33121,6330930.637028515
33122,5084948.015240465
33123,36342855.6457672
33124,2897407.874867725
33125,6323871.03811147
33126,5878471.771816916
33127,7010323.616482498
33128,5620750.830246913
33129,12211275.898957035
33130,8572174.169753086
33131,9675632.548647854
33132,4671655.934416758
33133,37429428.83395061
33134,9274178.859617224
33135,9594952.275903879
33136,7723399.294091712
33137,4744518.305452228
33138,14615125.845679007
33139,7401217.150045513
33140,7179957.024245871
33141,9882347.403946208
33142,8580636.364961788
33143,3887821.0306437383
33144,4882386.3468810255
33145,5860662.954783921
33146,6607807.770153279
33147,3577122.459333372
33148,5941972.152023578
33149,15070701.787830686
33150,6058259.21767806
33151,6701032.671252204
33152,15706354.141049383
33153,15669693.463888887
33154,7875807.740252013
33155,13657988.277189888
33156,8853527.479100527
33157,5997431.24754844
33158,17376998.796913583
33159,4653292.004296493
33160,4469094.9916617675
33161,5147501.762320769
33162,8668101.784482758
33163,6092383.821938022
33164,6047690.759916087
33165,6696326.546851641
33166,5526954.188108392
33167,4947823.766798391
33168,8891528.99382716
33169,4564618.740735737
33170,6904890.863954055
33171,8271080.871252205
33172,10678011.392631646
33173,4538635.05467372
33174,6202874.107583773
33175,3893197.304541447
33176,5403118.955733675
33177,6737657.585884326
33178,8048605.069763572
33179,12466654.254894176
33180,6110363.824447159
33181,5510835.5962980315
33182,5511392.093524398
33183,4626501.0482804235
33184,5960294.077608832
33185,6406303.652124004
33186,4838360.964138743
33187,4744330.124913635
33188,6630681.022199361
33189,10215213.924669312
33190,5809994.2075114595
33191,13347463.3191358
33192,7015992.447310405
33193,7484614.105952381
33194,5245257.72654321
33195,6830986.745692581
33196,5200632.92161786
33197,3587138.135533269
33198,5616302.874681204
33199,7950444.763653733
33200,4398878.305180776
33201,6892539.441846542
33202,9346677.686507937
33203,8345467.217243533
33204,6246539.462669019
33205,7647387.916798943
33206,6096118.876428293
33207,11924537.406966494
33208,11302564.846296296
33209,6331392.720326799
33210,3256653.2061728393
33211,5959971.314197426
33212,5662139.093365694
33213,4876649.188177238
33214,7125491.061728395
33215,4360231.989197531
33216,4187802.7191435834
33217,4939372.078395061
33218,5013878.104575163
33219,3931241.9357142863
33220,7825198.161728393
33221,5341721.208660424
33222,5476136.998741859
33223,2097979.698765432
33224,13666285.038095238
33225,6631848.750823045
33226,5153070.095758277
33227,3930499.900793651
33228,4451878.568766101
33229,7406897.328016375
33230,6487891.376842539
33231,8086474.902557318
33232,7026951.70221476
33233,9954296.735972354
33234,14788064.141313933
33235,7391781.548324514
33236,8515756.188143006
33237,14676335.613256909
33238,8368440.727777779
33239,5873011.460231949
33240,6819815.460443668
33241,5805866.917279965
33242,4933358.45828585
33243,4547342.190301701
33244,11026265.015820106
33245,7237395.495651897
33246,6772583.474979645
33247,4469825.591011702
33248,10038429.347134039
33249,14803291.432098769
33250,10130439.368125701
33251,6872999.271669464
33252,10136213.24872134
33253,6304348.95794436
33254,3587043.481210148
33255,8034088.059354224
33256,8626445.589840896
33257,5830958.649074074
33258,26346266.895679012
33259,5218662.20080154
33260,5906474.811601088
33261,8108148.054671985
33262,7584718.6733635785
33263,6825308.111343627
33264,6829635.850000001
33265,10001470.111684306
33266,6792314.382856824
33267,6306553.6785482345
33268,6052483.734103859
33269,10846261.504109444
33270,2494823.130180776
33271,5902304.36388889
33272,4949187.727137069
33273,6340393.112808641
33274,6701505.977429465
33275,6832685.63960114
33276,12923748.260141095
33277,7771730.409441788
33278,4392782.542592593
33279,7011551.580291039
33280,5869399.021479123
33281,6828987.930232856
33282,7729319.935756205
33283,6985888.989783419
33284,6782536.735895328
33285,16256949.81728395
33286,5816378.426307337
33287,4205783.478527336
33288,12357587.150146974
33289,4864146.756643757
33290,7805375.997134038
33291,5896133.930731921
33292,7837851.512081129
33293,6736329.140825042
33294,6098927.235580897
33295,4401206.790299823
33296,4106915.4841020773
33297,6634315.197264308
33298,8429146.60907187
33299,11194166.68633157
33300,4811479.938117284
33301,8310428.943827161
33302,4296954.782363315
33303,9350704.635537919
33304,12052282.863977073
33305,5616713.5093642725
33306,6977877.62066476
33307,11614625.284912618
33308,7621409.341666667
33309,6269279.018645047
33310,17034341.40194004
33311,5879873.679587423
33312,4476655.779482658
33313,4784691.886463844
33314,9380928.129100531
33315,7988588.259259261
33316,8523498.911039112
33317,8183311.02721992
33318,7883419.5193121685
33319,5204406.88903112
33320,10451876.986772489
33321,5393134.74154017
33322,5007180.237972319
33323,8005346.7408730155
33324,10903764.580621693
33325,6970118.052108387
33326,7635976.608201058
33327,6415902.204892059
33328,7670980.920341517
33329,12394796.833774248
33330,4261312.780114639
33331,20435577.44126984
33332,4855048.855769728
33333,11882846.497354496
33334,5614112.858451086
33335,11553701.556452086
33336,9068538.006481482
33337,4063061.790946502
33338,10336931.24803057
33339,6000289.042943203
33340,7502384.466217734
33341,8552880.675603183
33342,19140514.929188713
33343,5188757.357162949
33344,4998155.463480967
33345,5664819.700917907
33346,16155910.506613754
33347,14347823.14567901
33348,5269224.710898868
33349,5447752.805536509
33350,5886704.349294533
33351,10898049.578042328
33352,5155394.833057183
33353,6712024.313845822
33354,5561114.362257496
33355,5839784.424737214
33356,7695837.857905834
33357,9599616.868386244
33358,3022133.60181511
33359,11082790.28094542
33360,4795787.221572871
33361,9902898.897795416
33362,2017438.306878307
33363,6365437.363952949
33364,6048609.88038542
33365,8656116.81392288
33366,12586979.325260542
33367,5526187.298305198
33368,10595979.231628453
33369,7844099.230246914
33370,6522953.830739115
33371,6524065.792971544
33372,4856662.70886663
33373,6481431.47905922
33374,6173440.810684943
33375,6005892.0781867225
33376,5914231.00346037
33377,8199352.090861992
33378,24744196.141225748
33379,6005974.858610593
33380,8111348.399470897
33381,5975334.50311726
33382,4447552.406261023
33383,7467872.399691356
33384,8937798.626139674
33385,2605161.6755290995
33386,8114617.83877131
33387,7862790.5990428105
33388,8007732.476455027
33389,4646789.84382716
33390,8095749.782583772
33391,6007588.750277245
33392,10403136.766887125
33393,4147188.994444445
33394,6015529.535617324
33395,6519442.99819224
33396,6002537.263932983
33397,6791147.471647715
33398,5112468.0322215315
33399,10577027.416137567
33400,22002396.361111116
33401,10062938.704453263
33402,3597859.8211346264
33403,7257639.024074074
33404,10008807.178586127
33405,10099879.736796813
33406,4327435.556483801
33407,6653681.960437911
33408,10323129.65745885
33409,9130301.236022929
33410,7584544.679098203
33411,5997665.337690003
33412,10304343.997336421
33413,5344059.631197227
33414,8018785.128819816
33415,17309221.23280423
33416,9149917.238866845
33417,6282614.860783018
33418,7141995.921097766
33419,7652165.298580419
33420,10964559.465564374
33421,7839075.631718185
33422,8118891.933333333
33423,3882510.509567902
33424,7063602.537274331
33425,6409917.883905669
33426,6872265.790976759
33427,19791211.216754854
33428,4926120.037303908
33429,4678572.752954145
33430,4140757.3931657854
33431,4178989.6283950605
33432,5822961.345246182
33433,5997507.526536445
33434,7908515.660153117
33435,5692253.125877826
33436,6034280.675277817
33437,5606002.085311999
33438,5135162.558459969
33439,4175237.281164497
33440,5903921.702578451
33441,5165159.204595103
33442,9664193.997104645
33443,7099023.526651515
33444,14297419.332716048
33445,4802716.655731923
33446,7983652.594356262
33447,4976372.996803351
33448,7561703.091066341
33449,15522049.13342152
33450,6108936.180394691
33451,13043001.755158732
33452,8349607.875270251
33453,5417553.49678823
33454,5611624.581638502
33455,6817941.236772488
33456,6435280.982407409
33457,4674939.1857528025
33458,4533752.781142806
33459,24314713.030467372
33460,10785997.765432097
33461,10068833.89542916
33462,8621164.90222663
33463,5399737.385846424
33464,11771431.400245987
33465,4943628.523898013
33466,3255552.9302028217
33467,6557340.233333331
33468,3848650.569414431
33469,9831043.445767196
33470,6103293.03540516
33471,2406989.2843033513
33472,8929087.619488535
33473,7340168.48176288
33474,4493705.174638763
33475,3956171.568209877
33476,6463147.127425046
33477,7077848.708994706
33478,6989767.085193315
33479,9402330.309523808
33480,10903706.38344285
33481,6989547.225154319
33482,5148917.045318354
33483,9537924.649382718
33484,7074552.399470246
33485,14881542.768959438
33486,13596133.696119929
33487,5431170.315382663
33488,13207773.942901233
33489,9395291.316196354
33490,11887273.058112876
33491,6659325.689506172
33492,6488429.020910136
33493,7987937.260008818
33494,7297888.879946018
33495,9885115.427212602
33496,7564767.595238094
33497,10192508.763101002
33498,7717570.071039149
33499,8262720.469339301
33500,6480487.2875925945
33501,8022264.015908481
33502,5631463.730431838
33503,7142049.182760142
33504,9163750.161067022
33505,6920736.3510464
33506,8068325.91675485
33507,7658812.57041452
33508,5470542.576841209
33509,6016590.448695789
33510,8342939.4287184
33511,6886103.278055995
33512,5359996.483309718
33513,14425759.77191358
33514,4885997.6063492065
33515,4613040.155849899
33516,5151726.707939147
33517,6492611.030864198
33518,7826840.33100109
33519,7501708.350938209
33520,6216261.66713983
33521,7165974.21405663
33522,4562437.299360671
33523,6625429.256909069
33524,5348764.982539683
33525,6749554.507881807
33526,9029846.7498714
33527,6405376.588985089
33528,6000713.096042029
33529,4290184.827196244
33530,6079969.248287269
33531,5138870.2396304915
33532,5297580.156665716
33533,6546494.46990353
33534,4392129.362641185
33535,9443042.988447972
33536,7888402.706586624
33537,3828128.1593067427
33538,8286620.222943592
33539,8200552.813580247
33540,10146537.769555654
33541,11860426.03174603
33542,20369351.28906526
33543,9467182.33633157
33544,6404838.826731142
33545,8427777.390343914
33546,5423526.753786542
33547,7642771.6192284785
33548,7577708.885185184
33549,10353580.87522046
33550,14181227.652733685
33551,7189141.833473546
33552,7403157.995409434
33553,5131801.376744577
33554,8215110.949294534
33555,14870996.31527978
33556,4510472.922585799
33557,9690232.481261024
33558,29726623.789065264
33559,9685337.968915345
33560,4704932.943522512
33561,2379618.372883598
33562,7111307.3810993545
33563,6728078.878049139
33564,5695196.251383948
33565,5407408.476851853
33566,8130732.726986588
33567,9619205.238117285
33568,2101821.7055335096
33569,4738272.213604178
33570,9086977.77801472
33571,2892259.1236625514
33572,7446783.865123458
33573,3970781.3452635338
33574,7677674.195960538
33575,5398822.631898784
33576,3553242.1408759747
33577,8324460.62910053
33578,13840674.548059965
33579,9605153.078395061
33580,8982619.561155206
33581,8311526.528042328
33582,9450783.80157273
33583,5233321.84691358
33584,4380283.277599491
33585,4228495.810302011
33586,5257036.809071691
33587,5910218.349711918
33588,10534585.169907406
33589,10423131.21900353
33590,4585672.607716049
33591,9553934.186177246
33592,7350665.4562025955
33593,5421790.241137565
33594,11722629.277601412
33595,4250758.9559203135
33596,6780412.729197629
33597,6145066.15685574
33598,4835320.875701456
33599,6423143.348386478
33600,5110871.638196343
33601,5453469.231701939
33602,7434003.673236333
33603,5030011.113639034
33604,4084711.1201058202
33605,7919316.174548976
33606,6425840.62633701
33607,12628678.132010581
33608,11256116.01555235
33609,6899504.541756034
33610,10364913.650257202
33611,6445241.818561938
33612,5169621.599670582
33613,5264439.362493636
33614,4325706.042249142
33615,5171250.853816888
33616,8975658.950617285
33617,7086693.795342924
33618,2972780.7641173643
33619,11545047.502204582
33620,5952522.857908449
33621,2417008.1917107585
33622,6555901.808112876
33623,6062416.737802593
33624,6569933.456127369
33625,2956420.3357877727
33626,13715757.272420635
33627,4785083.5807098765
33628,4759033.014369886
33629,9341399.39287184
33630,5837479.103858816
33631,11547292.298456788
33632,6199908.158497856
33633,4532997.407622967
33634,17181049.03813933
33635,8162339.002237411
33636,6450822.82738416
33637,4160780.285626102
